videoId,channelId,durationSecs,errorType,videoViews,channelViews,lr,subs,removeTime
MPbo81ozvZ8,UCdJtV6wXT6lnrvldU_urowQ,356.0,Unavailable,6571.0,25307872.0,L,28900.0,2455.0
GdrzheHZm3Y,UCdJtV6wXT6lnrvldU_urowQ,343.0,Unavailable,29180.0,25307872.0,L,28900.0,2378.0
viXaqhEWYVY,UCdJtV6wXT6lnrvldU_urowQ,329.0,Unavailable,64688.0,25307872.0,L,28900.0,2542.0
RBSux4MuIGU,UCdJtV6wXT6lnrvldU_urowQ,418.0,Unavailable,4006.0,25307872.0,L,28900.0,2399.0
ytcKwUnKQTE,UCdJtV6wXT6lnrvldU_urowQ,390.0,Unavailable,4990.0,25307872.0,L,28900.0,2529.0
GlpkbQ4CFeo,UCdJtV6wXT6lnrvldU_urowQ,424.0,Unavailable,3200.0,25307872.0,L,28900.0,2695.0
2P9tlLSgTT4,UCdJtV6wXT6lnrvldU_urowQ,382.0,Unavailable,2827.0,25307872.0,L,28900.0,2421.0
CzZHdzHSWss,UCdJtV6wXT6lnrvldU_urowQ,403.0,Unavailable,3831.0,25307872.0,L,28900.0,2540.0
boaDiAANkak,UCdJtV6wXT6lnrvldU_urowQ,225.0,Unavailable,7939.0,25307872.0,L,28900.0,2378.0
j7gXQahnEks,UCdJtV6wXT6lnrvldU_urowQ,146.0,Unavailable,8977.0,25307872.0,L,28900.0,2522.0
G1-_MS5Ucr0,UCdJtV6wXT6lnrvldU_urowQ,204.0,Unavailable,10538.0,25307872.0,L,28900.0,2451.0
k6AWLzT_VV0,UCdJtV6wXT6lnrvldU_urowQ,396.0,Unavailable,5221.0,25307872.0,L,28900.0,2451.0
5r8r00Zz288,UCdJtV6wXT6lnrvldU_urowQ,339.0,Unavailable,5047.0,25307872.0,L,28900.0,2456.0
qRx9Ac1T_gg,UCdJtV6wXT6lnrvldU_urowQ,421.0,Unavailable,4359.0,25307872.0,L,28900.0,2674.0
0Q_IpMz22R0,UCdJtV6wXT6lnrvldU_urowQ,355.0,Unavailable,3963.0,25307872.0,L,28900.0,2549.0
sk5HTkzuWXA,UCdJtV6wXT6lnrvldU_urowQ,257.0,Unavailable,10880.0,25307872.0,L,28900.0,2620.0
cRMmZPzz6Zo,UCdJtV6wXT6lnrvldU_urowQ,129.0,Unavailable,5120.0,25307872.0,L,28900.0,2407.0
dzCza__YAAQ,UCdJtV6wXT6lnrvldU_urowQ,293.0,Unavailable,71957.0,25307872.0,L,28900.0,2652.0
v7YHwZq9JnM,UCdJtV6wXT6lnrvldU_urowQ,338.0,Unavailable,20904.0,25307872.0,L,28900.0,2328.0
KkXXkIzOAo8,UCdJtV6wXT6lnrvldU_urowQ,124.0,Unavailable,2844.0,25307872.0,L,28900.0,2332.0
WhiKTIJcKzI,UCdJtV6wXT6lnrvldU_urowQ,295.0,Unavailable,4655.0,25307872.0,L,28900.0,2372.0
aVdzdrmevms,UCdJtV6wXT6lnrvldU_urowQ,345.0,Unavailable,18969.0,25307872.0,L,28900.0,2471.0
YTHYfD7q_OQ,UCdJtV6wXT6lnrvldU_urowQ,370.0,Unavailable,16951.0,25307872.0,L,28900.0,2433.0
PPheceVlG6k,UCdJtV6wXT6lnrvldU_urowQ,349.0,Unavailable,16055.0,25307872.0,L,28900.0,2551.0
mup-svDWlYw,UCdJtV6wXT6lnrvldU_urowQ,99.0,Unavailable,4991.0,25307872.0,L,28900.0,2525.0
yEfvpXNzTJo,UCdJtV6wXT6lnrvldU_urowQ,199.0,Unavailable,3085.0,25307872.0,L,28900.0,2360.0
HZ1NgpL6vEg,UCdJtV6wXT6lnrvldU_urowQ,281.0,Unavailable,6343.0,25307872.0,L,28900.0,2387.0
idWHQ6330OA,UCdJtV6wXT6lnrvldU_urowQ,108.0,Unavailable,1386.0,25307872.0,L,28900.0,2506.0
JiL19pbIols,UCdJtV6wXT6lnrvldU_urowQ,411.0,Unavailable,6735.0,25307872.0,L,28900.0,2673.0
I7S3qSp9lZg,UCdJtV6wXT6lnrvldU_urowQ,349.0,Unavailable,9802.0,25307872.0,L,28900.0,2640.0
UYIPTYjnj4U,UCdJtV6wXT6lnrvldU_urowQ,388.0,Unavailable,4963.0,25307872.0,L,28900.0,2375.0
evkAlNa-ERc,UCdJtV6wXT6lnrvldU_urowQ,293.0,Unavailable,4536.0,25307872.0,L,28900.0,2464.0
DuSqfqliM8w,UCdJtV6wXT6lnrvldU_urowQ,136.0,Unavailable,1672.0,25307872.0,L,28900.0,2470.0
PiURXdqyBmo,UCdJtV6wXT6lnrvldU_urowQ,253.0,Unavailable,5381.0,25307872.0,L,28900.0,2458.0
FSYHJN7sXFA,UCdJtV6wXT6lnrvldU_urowQ,363.0,Unavailable,8313.0,25307872.0,L,28900.0,2503.0
ExLkbZqJshc,UCdJtV6wXT6lnrvldU_urowQ,190.0,Unavailable,10490.0,25307872.0,L,28900.0,2696.0
RoBw8uSYdsc,UCdJtV6wXT6lnrvldU_urowQ,179.0,Unavailable,1809.0,25307872.0,L,28900.0,2476.0
ePK63OsUS0Q,UCdJtV6wXT6lnrvldU_urowQ,164.0,Unavailable,7021.0,25307872.0,L,28900.0,2716.0
dSmRESr5hV4,UCdJtV6wXT6lnrvldU_urowQ,422.0,Unavailable,2051.0,25307872.0,L,28900.0,2654.0
aH5QAjKBq7k,UCdJtV6wXT6lnrvldU_urowQ,135.0,Unavailable,6427.0,25307872.0,L,28900.0,2371.0
u3E3SrszAWY,UCdJtV6wXT6lnrvldU_urowQ,377.0,Unavailable,20510.0,25307872.0,L,28900.0,2588.0
8eb0vnprJ7U,UCdJtV6wXT6lnrvldU_urowQ,275.0,Unavailable,14746.0,25307872.0,L,28900.0,2336.0
CAcsTIfCI-A,UCdJtV6wXT6lnrvldU_urowQ,401.0,Unavailable,4681.0,25307872.0,L,28900.0,2364.0
y4qFzcBP3pQ,UCdJtV6wXT6lnrvldU_urowQ,402.0,Unavailable,6110.0,25307872.0,L,28900.0,2422.0
vgcWqG03POk,UCdJtV6wXT6lnrvldU_urowQ,363.0,Unavailable,14950.0,25307872.0,L,28900.0,2500.0
_HQZaK9Ji9s,UCdJtV6wXT6lnrvldU_urowQ,114.0,Unavailable,2604.0,25307872.0,L,28900.0,2323.0
F19GnNhJnwQ,UCdJtV6wXT6lnrvldU_urowQ,331.0,Unavailable,11639.0,25307872.0,L,28900.0,2550.0
WS27ng7tKpg,UCdJtV6wXT6lnrvldU_urowQ,61.0,Unavailable,1552.0,25307872.0,L,28900.0,2476.0
ShtTkUHX8cM,UCdJtV6wXT6lnrvldU_urowQ,319.0,Unavailable,8824.0,25307872.0,L,28900.0,2328.0
yl6k56bjxh8,UCdJtV6wXT6lnrvldU_urowQ,226.0,Unavailable,4617.0,25307872.0,L,28900.0,2582.0
yJkWAxXRv5k,UCdJtV6wXT6lnrvldU_urowQ,290.0,Unavailable,9700.0,25307872.0,L,28900.0,2511.0
2SExLcKNSU4,UCdJtV6wXT6lnrvldU_urowQ,121.0,Unavailable,1205.0,25307872.0,L,28900.0,2444.0
flDrKkXYpoQ,UCdJtV6wXT6lnrvldU_urowQ,16.0,Unavailable,3266.0,25307872.0,L,28900.0,2510.0
tQGFxI-gdJA,UCdJtV6wXT6lnrvldU_urowQ,64.0,Unavailable,2336.0,25307872.0,L,28900.0,2382.0
VIs3v03JyUE,UCKZGcrxRAhdUi58Mdr565mw,245.0,Unavailable,3657.0,234668314.0,L,1260000.0,2668.0
hpvvcF7EBwc,UCKZGcrxRAhdUi58Mdr565mw,205.0,Unavailable,80619.0,234668314.0,L,1260000.0,1984.0
BGfmcev3BEc,UCKZGcrxRAhdUi58Mdr565mw,540.0,Unavailable,103201.0,234668314.0,L,1260000.0,1645.0
_jEshvji_oY,UCKZGcrxRAhdUi58Mdr565mw,1094.0,Unavailable,102393.0,234668314.0,L,1260000.0,1383.0
pOoiX7N0fDw,UCKZGcrxRAhdUi58Mdr565mw,278.0,Unavailable,59579.0,234668314.0,L,1260000.0,2450.0
bO06ROgBEGQ,UCKZGcrxRAhdUi58Mdr565mw,519.0,Unavailable,31323.0,234668314.0,L,1260000.0,1315.0
5S--E5mF72o,UCKZGcrxRAhdUi58Mdr565mw,985.0,Unavailable,22919.0,234668314.0,L,1260000.0,1983.0
2IoaTEaEKdY,UCKZGcrxRAhdUi58Mdr565mw,493.0,Unavailable,43844.0,234668314.0,L,1260000.0,2401.0
uhkG4pO_hjk,UCKZGcrxRAhdUi58Mdr565mw,369.0,Unavailable,65049.0,234668314.0,L,1260000.0,2136.0
Dw6Cqmpsff4,UCKZGcrxRAhdUi58Mdr565mw,246.0,Unavailable,37412.0,234668314.0,L,1260000.0,2035.0
fwqq7YR_658,UCKZGcrxRAhdUi58Mdr565mw,413.0,Unavailable,937978.0,234668314.0,L,1260000.0,1529.0
tgkN105gxiY,UCKZGcrxRAhdUi58Mdr565mw,682.0,Unavailable,83556.0,234668314.0,L,1260000.0,1925.0
Vijp8jjK1_g,UCKZGcrxRAhdUi58Mdr565mw,317.0,Unavailable,105730.0,234668314.0,L,1260000.0,1585.0
7EbVvRhMyNs,UCKZGcrxRAhdUi58Mdr565mw,460.0,Unavailable,127206.0,234668314.0,L,1260000.0,2309.0
TZdhLLr-dZ8,UCKZGcrxRAhdUi58Mdr565mw,730.0,Unavailable,24911.0,234668314.0,L,1260000.0,2403.0
y7wfT3t-Wng,UCKZGcrxRAhdUi58Mdr565mw,910.0,Unavailable,41462.0,234668314.0,L,1260000.0,2119.0
V9GxDQxfhIo,UCKZGcrxRAhdUi58Mdr565mw,297.0,Unavailable,52898.0,234668314.0,L,1260000.0,2549.0
T5SDbgx7_D8,UCKZGcrxRAhdUi58Mdr565mw,133.0,Unavailable,26938.0,234668314.0,L,1260000.0,2072.0
IufLfZ6bpEo,UCKZGcrxRAhdUi58Mdr565mw,691.0,Unavailable,133110.0,234668314.0,L,1260000.0,2458.0
C_5RIHNUAww,UCKZGcrxRAhdUi58Mdr565mw,571.0,Unavailable,9847.0,234668314.0,L,1260000.0,502.0
Hkd83Cuj9rA,UCKZGcrxRAhdUi58Mdr565mw,843.0,Unavailable,254109.0,234668314.0,L,1260000.0,2486.0
CB60mHVXVMo,UCKZGcrxRAhdUi58Mdr565mw,379.0,Unavailable,43198.0,234668314.0,L,1260000.0,1360.0
sVWB_u5LY-E,UCKZGcrxRAhdUi58Mdr565mw,596.0,Unavailable,115617.0,234668314.0,L,1260000.0,2266.0
WSlBUE3LkJM,UCKZGcrxRAhdUi58Mdr565mw,256.0,Unavailable,49649.0,234668314.0,L,1260000.0,1839.0
lguGc6gLwsA,UCKZGcrxRAhdUi58Mdr565mw,237.0,Unavailable,7025.0,234668314.0,L,1260000.0,159.0
13k1meC_TAQ,UCKZGcrxRAhdUi58Mdr565mw,153.0,Unavailable,23323.0,234668314.0,L,1260000.0,2016.0
bPdgLpbV1Bs,UCKZGcrxRAhdUi58Mdr565mw,187.0,Unavailable,27620.0,234668314.0,L,1260000.0,1613.0
hqraz5jNRJg,UCKZGcrxRAhdUi58Mdr565mw,273.0,Unavailable,54285.0,234668314.0,L,1260000.0,2474.0
OuZM056rusk,UCKZGcrxRAhdUi58Mdr565mw,624.0,Unavailable,2776547.0,234668314.0,L,1260000.0,2651.0
IHH368LrwrU,UCKZGcrxRAhdUi58Mdr565mw,398.0,Unavailable,20882.0,234668314.0,L,1260000.0,2605.0
Xjz-FzCVhXE,UCKZGcrxRAhdUi58Mdr565mw,356.0,Unavailable,171846.0,234668314.0,L,1260000.0,2232.0
tA1l4BQT6ww,UCKZGcrxRAhdUi58Mdr565mw,216.0,Unavailable,172193.0,234668314.0,L,1260000.0,1884.0
fgETmC_a54I,UCKZGcrxRAhdUi58Mdr565mw,359.0,Unavailable,44282.0,234668314.0,L,1260000.0,2165.0
9uiZ2TdLDmk,UCKZGcrxRAhdUi58Mdr565mw,694.0,Unavailable,26944.0,234668314.0,L,1260000.0,1334.0
ZlH31aJND8g,UCKZGcrxRAhdUi58Mdr565mw,351.0,Unavailable,378649.0,234668314.0,L,1260000.0,2579.0
_2eIAdAQjk4,UCKZGcrxRAhdUi58Mdr565mw,729.0,Unavailable,52170.0,234668314.0,L,1260000.0,2409.0
864dmkKcFCg,UCKZGcrxRAhdUi58Mdr565mw,519.0,Unavailable,23276.0,234668314.0,L,1260000.0,1968.0
9w7h8eTT8D8,UCKZGcrxRAhdUi58Mdr565mw,198.0,Unavailable,29760.0,234668314.0,L,1260000.0,2086.0
025fQ52hLSc,UCKZGcrxRAhdUi58Mdr565mw,371.0,Unavailable,30776.0,234668314.0,L,1260000.0,1781.0
gTpKInisXqc,UCKZGcrxRAhdUi58Mdr565mw,220.0,Unavailable,24322.0,234668314.0,L,1260000.0,1431.0
l6-0KiFcC2k,UCKZGcrxRAhdUi58Mdr565mw,980.0,Unavailable,88273.0,234668314.0,L,1260000.0,2244.0
1V3ofdxkwU8,UCKZGcrxRAhdUi58Mdr565mw,1734.0,Unavailable,41408.0,234668314.0,L,1260000.0,1158.0
vRaOcbmyyYk,UCKZGcrxRAhdUi58Mdr565mw,254.0,Unavailable,31040.0,234668314.0,L,1260000.0,2102.0
G3ZSNQt7m3g,UCKZGcrxRAhdUi58Mdr565mw,1599.0,Unavailable,3050837.0,234668314.0,L,1260000.0,2502.0
4p5gVOJV_5w,UCKZGcrxRAhdUi58Mdr565mw,62.0,Unavailable,23371.0,234668314.0,L,1260000.0,2496.0
bRo9UcHwKfk,UCKZGcrxRAhdUi58Mdr565mw,176.0,Unavailable,12893.0,234668314.0,L,1260000.0,2778.0
bDBhrkUr774,UCKZGcrxRAhdUi58Mdr565mw,214.0,Unavailable,676969.0,234668314.0,L,1260000.0,2410.0
84sEwvxrscE,UCKZGcrxRAhdUi58Mdr565mw,246.0,Unavailable,1000642.0,234668314.0,L,1260000.0,2659.0
lRjR5L07H6Y,UCKZGcrxRAhdUi58Mdr565mw,251.0,Unavailable,36424.0,234668314.0,L,1260000.0,2157.0
rcNWpmKaKBk,UCKZGcrxRAhdUi58Mdr565mw,300.0,Unavailable,99513.0,234668314.0,L,1260000.0,1782.0
w5HnfRKhGAs,UCKZGcrxRAhdUi58Mdr565mw,682.0,Unavailable,251615.0,234668314.0,L,1260000.0,1334.0
xn6IZjardX0,UCKZGcrxRAhdUi58Mdr565mw,615.0,Unavailable,98791.0,234668314.0,L,1260000.0,2773.0
aj_xTAGMOT0,UCKZGcrxRAhdUi58Mdr565mw,305.0,Unavailable,6614.0,234668314.0,L,1260000.0,2780.0
-Yg1OFEcw1M,UCKZGcrxRAhdUi58Mdr565mw,723.0,Unavailable,1052068.0,234668314.0,L,1260000.0,1374.0
F0TTQ3rT25o,UCKZGcrxRAhdUi58Mdr565mw,226.0,Unavailable,2221862.0,234668314.0,L,1260000.0,2211.0
bGfhaMDd2Qc,UCKZGcrxRAhdUi58Mdr565mw,523.0,Unavailable,24413.0,234668314.0,L,1260000.0,2055.0
pNhp7Jc8xiQ,UCKZGcrxRAhdUi58Mdr565mw,238.0,Unavailable,18145.0,234668314.0,L,1260000.0,2632.0
hTKTHDVHupI,UCKZGcrxRAhdUi58Mdr565mw,288.0,Unavailable,24567.0,234668314.0,L,1260000.0,2487.0
kOZBXwT1xhY,UCKZGcrxRAhdUi58Mdr565mw,398.0,Unavailable,95902.0,234668314.0,L,1260000.0,1856.0
y43dqE-3igk,UCKZGcrxRAhdUi58Mdr565mw,675.0,Unavailable,36537.0,234668314.0,L,1260000.0,1821.0
gHVSgOpXyl4,UCKZGcrxRAhdUi58Mdr565mw,896.0,Unavailable,74249.0,234668314.0,L,1260000.0,1856.0
3scCIxtNTqo,UCKZGcrxRAhdUi58Mdr565mw,237.0,Unavailable,8190.0,234668314.0,L,1260000.0,2534.0
5tfK4t5h6xg,UCKZGcrxRAhdUi58Mdr565mw,687.0,Unavailable,190517.0,234668314.0,L,1260000.0,2443.0
0wmXu2PGFZk,UCKZGcrxRAhdUi58Mdr565mw,410.0,Unavailable,40200.0,234668314.0,L,1260000.0,2358.0
OKMRHsz_4Go,UCKZGcrxRAhdUi58Mdr565mw,538.0,Unavailable,24844.0,234668314.0,L,1260000.0,1968.0
bkVrW7veRs0,UCKZGcrxRAhdUi58Mdr565mw,1755.0,Unavailable,33154.0,234668314.0,L,1260000.0,2060.0
kPqY8Se_plI,UCKZGcrxRAhdUi58Mdr565mw,273.0,Unavailable,70476.0,234668314.0,L,1260000.0,2436.0
1DkEqv1mHOY,UCKZGcrxRAhdUi58Mdr565mw,253.0,Unavailable,46432.0,234668314.0,L,1260000.0,2493.0
holUoUluZx4,UCKZGcrxRAhdUi58Mdr565mw,530.0,Unavailable,29626.0,234668314.0,L,1260000.0,2302.0
NVz3pjaPEj0,UCKZGcrxRAhdUi58Mdr565mw,429.0,Unavailable,26283.0,234668314.0,L,1260000.0,2661.0
9M9rseP-kYA,UCKZGcrxRAhdUi58Mdr565mw,924.0,Unavailable,30821.0,234668314.0,L,1260000.0,1981.0
oexaYNMx3YE,UCKZGcrxRAhdUi58Mdr565mw,391.0,Unavailable,69281.0,234668314.0,L,1260000.0,2123.0
0ee5GyoQd70,UCKZGcrxRAhdUi58Mdr565mw,1183.0,Unavailable,84419.0,234668314.0,L,1260000.0,2561.0
UYsz65CN1Tw,UCKZGcrxRAhdUi58Mdr565mw,702.0,Unavailable,78309.0,234668314.0,L,1260000.0,1203.0
u6-zssGPpFs,UCKZGcrxRAhdUi58Mdr565mw,337.0,Unavailable,713143.0,234668314.0,L,1260000.0,2571.0
bpXeyOFBYBE,UCKZGcrxRAhdUi58Mdr565mw,415.0,Unavailable,9993.0,234668314.0,L,1260000.0,2710.0
eq10DAIPQ7M,UCKZGcrxRAhdUi58Mdr565mw,277.0,Unavailable,37799.0,234668314.0,L,1260000.0,2450.0
Xy0RpCebPBg,UCKZGcrxRAhdUi58Mdr565mw,1094.0,Unavailable,44951.0,234668314.0,L,1260000.0,1936.0
XAUppinB_IM,UCKZGcrxRAhdUi58Mdr565mw,591.0,Unavailable,156656.0,234668314.0,L,1260000.0,2080.0
dgzP3rAdjZo,UCKZGcrxRAhdUi58Mdr565mw,391.0,Unavailable,30100.0,234668314.0,L,1260000.0,2072.0
kGYCzmvHroM,UCKZGcrxRAhdUi58Mdr565mw,267.0,Unavailable,17166.0,234668314.0,L,1260000.0,2648.0
VLHk6K_6SHs,UCKZGcrxRAhdUi58Mdr565mw,398.0,Unavailable,79721.0,234668314.0,L,1260000.0,2254.0
i910yBZRpKs,UCKZGcrxRAhdUi58Mdr565mw,1184.0,Unavailable,227324.0,234668314.0,L,1260000.0,2500.0
8MVdfXCZGeU,UCKZGcrxRAhdUi58Mdr565mw,886.0,Unavailable,259792.0,234668314.0,L,1260000.0,1506.0
lZvPESZ7qgY,UCKZGcrxRAhdUi58Mdr565mw,384.0,Unavailable,20856.0,234668314.0,L,1260000.0,2309.0
kIOxr5YP5WM,UCKZGcrxRAhdUi58Mdr565mw,1695.0,Unavailable,153956.0,234668314.0,L,1260000.0,2044.0
RfmYPlFhUcU,UCKZGcrxRAhdUi58Mdr565mw,248.0,Unavailable,64052.0,234668314.0,L,1260000.0,2064.0
Ij_Rvuu-zQU,UCKZGcrxRAhdUi58Mdr565mw,317.0,Unavailable,22992.0,234668314.0,L,1260000.0,2499.0
EUCW_7LXY0g,UCKZGcrxRAhdUi58Mdr565mw,711.0,Unavailable,16046.0,234668314.0,L,1260000.0,2373.0
N6csSI7Ve9k,UCKZGcrxRAhdUi58Mdr565mw,200.0,Unavailable,15613.0,234668314.0,L,1260000.0,2765.0
ncH_E14onEg,UCKZGcrxRAhdUi58Mdr565mw,639.0,Unavailable,38964.0,234668314.0,L,1260000.0,1125.0
9gMWDhBZmgQ,UCKZGcrxRAhdUi58Mdr565mw,754.0,Unavailable,32710.0,234668314.0,L,1260000.0,2592.0
3w93AOSpFnM,UCKZGcrxRAhdUi58Mdr565mw,212.0,Unavailable,43265.0,234668314.0,L,1260000.0,1803.0
Fh0qiHlrT0Q,UCKZGcrxRAhdUi58Mdr565mw,440.0,Unavailable,49817.0,234668314.0,L,1260000.0,2061.0
sOD48cvwsbw,UCKZGcrxRAhdUi58Mdr565mw,239.0,Unavailable,8831.0,234668314.0,L,1260000.0,2772.0
1HjvorMfEjI,UCKZGcrxRAhdUi58Mdr565mw,826.0,Unavailable,107308.0,234668314.0,L,1260000.0,2389.0
K_D4EcTlVG4,UCKZGcrxRAhdUi58Mdr565mw,55.0,Unavailable,27455.0,234668314.0,L,1260000.0,2563.0
Ll8d6HoSVX0,UCKZGcrxRAhdUi58Mdr565mw,425.0,Unavailable,170274.0,234668314.0,L,1260000.0,2457.0
hYTVpc4tvpg,UCKZGcrxRAhdUi58Mdr565mw,281.0,Unavailable,293641.0,234668314.0,L,1260000.0,2640.0
pPkmZFPQVR8,UCKZGcrxRAhdUi58Mdr565mw,581.0,Unavailable,119321.0,234668314.0,L,1260000.0,2042.0
dRj2EGcKli8,UCKZGcrxRAhdUi58Mdr565mw,219.0,Unavailable,35785.0,234668314.0,L,1260000.0,2767.0
o7p74hnMyRQ,UCKZGcrxRAhdUi58Mdr565mw,1437.0,Unavailable,242661.0,234668314.0,L,1260000.0,1722.0
DFo1ACu3-Cw,UCKZGcrxRAhdUi58Mdr565mw,274.0,Unavailable,32312.0,234668314.0,L,1260000.0,2047.0
w92xNcUcjJw,UCKZGcrxRAhdUi58Mdr565mw,321.0,Unavailable,83930.0,234668314.0,L,1260000.0,1887.0
lRQlQ5McwZ0,UCKZGcrxRAhdUi58Mdr565mw,444.0,Unavailable,11887498.0,234668314.0,L,1260000.0,2702.0
S_inioi3e9I,UCKZGcrxRAhdUi58Mdr565mw,472.0,Unavailable,46695.0,234668314.0,L,1260000.0,2654.0
rbHThbrUliI,UCKZGcrxRAhdUi58Mdr565mw,2390.0,Unavailable,21590.0,234668314.0,L,1260000.0,1480.0
6DT8eF2Xipk,UCKZGcrxRAhdUi58Mdr565mw,278.0,Unavailable,44794.0,234668314.0,L,1260000.0,1491.0
jG4eI1ALs6s,UCKZGcrxRAhdUi58Mdr565mw,237.0,Unavailable,4342.0,234668314.0,L,1260000.0,2796.0
Bccmoq-Bb7s,UCKZGcrxRAhdUi58Mdr565mw,334.0,Unavailable,6957.0,234668314.0,L,1260000.0,2782.0
cGoAKbIdU6c,UCKZGcrxRAhdUi58Mdr565mw,407.0,Unavailable,5132.0,234668314.0,L,1260000.0,2697.0
RWOesSapEMw,UCKZGcrxRAhdUi58Mdr565mw,180.0,Unavailable,21972.0,234668314.0,L,1260000.0,1453.0
EjqNXxfOF5U,UCKZGcrxRAhdUi58Mdr565mw,306.0,Unavailable,26548.0,234668314.0,L,1260000.0,1997.0
P-1Z75FEG7s,UCKZGcrxRAhdUi58Mdr565mw,283.0,Unavailable,18020.0,234668314.0,L,1260000.0,2800.0
6fXCQjGHh3w,UCKZGcrxRAhdUi58Mdr565mw,388.0,Unavailable,22575.0,234668314.0,L,1260000.0,1842.0
j3Gj8yNEHso,UCKZGcrxRAhdUi58Mdr565mw,494.0,Unavailable,89897.0,234668314.0,L,1260000.0,1933.0
ca5KddIeO6U,UCKZGcrxRAhdUi58Mdr565mw,303.0,Unavailable,43447.0,234668314.0,L,1260000.0,2366.0
Cv__SZWlDX8,UCKZGcrxRAhdUi58Mdr565mw,689.0,Unavailable,2155255.0,234668314.0,L,1260000.0,2355.0
reu4BEeh3Xk,UCKZGcrxRAhdUi58Mdr565mw,480.0,Unavailable,25721.0,234668314.0,L,1260000.0,2649.0
lfe21d_zkEo,UCKZGcrxRAhdUi58Mdr565mw,223.0,Unavailable,27775.0,234668314.0,L,1260000.0,2054.0
qK2Wy1oe0O4,UCKZGcrxRAhdUi58Mdr565mw,278.0,Unavailable,869525.0,234668314.0,L,1260000.0,2088.0
YFm93vMPUZw,UCKZGcrxRAhdUi58Mdr565mw,4860.0,Unavailable,118216.0,234668314.0,L,1260000.0,2028.0
JbEJOFq3KPk,UCKZGcrxRAhdUi58Mdr565mw,287.0,Unavailable,28810.0,234668314.0,L,1260000.0,1870.0
a6nXrXwBp0U,UCKZGcrxRAhdUi58Mdr565mw,221.0,Unavailable,4438.0,234668314.0,L,1260000.0,2780.0
eYVB8Q0FHz0,UCKZGcrxRAhdUi58Mdr565mw,361.0,Unavailable,12060.0,234668314.0,L,1260000.0,2640.0
97AgOx1BrPg,UCKZGcrxRAhdUi58Mdr565mw,295.0,Unavailable,258725.0,234668314.0,L,1260000.0,2309.0
McEtEpV9GHI,UCKZGcrxRAhdUi58Mdr565mw,393.0,Unavailable,37654.0,234668314.0,L,1260000.0,2418.0
CtMOpiCkMAU,UCKZGcrxRAhdUi58Mdr565mw,255.0,Unavailable,51135.0,234668314.0,L,1260000.0,2563.0
h50HUMkyDp4,UCKZGcrxRAhdUi58Mdr565mw,676.0,Unavailable,94668.0,234668314.0,L,1260000.0,1992.0
F9aSu-aJXJ8,UCKZGcrxRAhdUi58Mdr565mw,789.0,Unavailable,16673.0,234668314.0,L,1260000.0,1960.0
FCOoflinG6w,UCKZGcrxRAhdUi58Mdr565mw,569.0,Unavailable,48380.0,234668314.0,L,1260000.0,1419.0
8GFVx_w37OM,UCKZGcrxRAhdUi58Mdr565mw,577.0,Unavailable,32402.0,234668314.0,L,1260000.0,2744.0
_HzyJMibeDk,UCKZGcrxRAhdUi58Mdr565mw,650.0,Unavailable,27640.0,234668314.0,L,1260000.0,1403.0
HhfPe9t_sfo,UCKZGcrxRAhdUi58Mdr565mw,261.0,Unavailable,57614.0,234668314.0,L,1260000.0,2429.0
QWRoJlD40cw,UCKZGcrxRAhdUi58Mdr565mw,520.0,Unavailable,5134.0,234668314.0,L,1260000.0,2774.0
suiqbU0WaBA,UCKZGcrxRAhdUi58Mdr565mw,293.0,Unavailable,11883.0,234668314.0,L,1260000.0,2668.0
KY7xtApSfPs,UCKZGcrxRAhdUi58Mdr565mw,894.0,Unavailable,654966.0,234668314.0,L,1260000.0,2002.0
VIBzm2htpu8,UCKZGcrxRAhdUi58Mdr565mw,357.0,Unavailable,26304.0,234668314.0,L,1260000.0,1475.0
4pQzP3Y6WNk,UCKZGcrxRAhdUi58Mdr565mw,547.0,Unavailable,14218.0,234668314.0,L,1260000.0,2794.0
lfzcNBi3sSs,UCKZGcrxRAhdUi58Mdr565mw,616.0,Unavailable,26747.0,234668314.0,L,1260000.0,1249.0
lX6QpT8OywM,UCKZGcrxRAhdUi58Mdr565mw,887.0,Unavailable,93969.0,234668314.0,L,1260000.0,2189.0
bojqDLU7O-E,UCKZGcrxRAhdUi58Mdr565mw,312.0,Unavailable,34369.0,234668314.0,L,1260000.0,1952.0
XxqreNEFhH4,UCKZGcrxRAhdUi58Mdr565mw,1670.0,Unavailable,7849.0,234668314.0,L,1260000.0,2629.0
dFxBxs979Kw,UCKZGcrxRAhdUi58Mdr565mw,288.0,Unavailable,63615.0,234668314.0,L,1260000.0,1566.0
_9ZU2KqK00o,UCKZGcrxRAhdUi58Mdr565mw,430.0,Unavailable,81063.0,234668314.0,L,1260000.0,2357.0
It6s0HmcRcc,UCKZGcrxRAhdUi58Mdr565mw,588.0,Unavailable,244683.0,234668314.0,L,1260000.0,2473.0
oV4OMtWZmrk,UCKZGcrxRAhdUi58Mdr565mw,311.0,Unavailable,85525.0,234668314.0,L,1260000.0,2102.0
M2R9543GL_Y,UCKZGcrxRAhdUi58Mdr565mw,390.0,Unavailable,30554.0,234668314.0,L,1260000.0,2633.0
AkaQfMGxEBA,UCKZGcrxRAhdUi58Mdr565mw,626.0,Unavailable,373697.0,234668314.0,L,1260000.0,2446.0
6qh8aCfw1KA,UCKZGcrxRAhdUi58Mdr565mw,319.0,Unavailable,15039.0,234668314.0,L,1260000.0,2501.0
